(16.756656646728516, 23.300928115844727)
(16.727998733520508, 23.18597984313965)
(16.670177459716797, 23.149526596069336)
(16.666597366333008, 23.140905380249023)
(16.608545303344727, 22.855188369750977)
(16.58866310119629, 22.779132843017578)
(16.467626571655273, 22.722122192382812)
(16.455171585083008, 22.69475555419922)
(16.4338436126709, 22.682096481323242)
(16.162553787231445, 22.648637771606445)
(16.117265701293945, 22.575742721557617)
(16.06618309020996, 22.553693771362305)
(15.997014045715332, 22.52711296081543)
(15.949840545654297, 22.491533279418945)
(15.936039924621582, 22.4464168548584)
(15.924408912658691, 22.444393157958984)
(15.845376968383789, 22.342132568359375)
(15.830278396606445, 22.310253143310547)
(15.80111312866211, 22.302833557128906)
(15.760612487792969, 22.043731689453125)
(15.720422744750977, 21.986541748046875)
(15.686234474182129, 21.898181915283203)
(15.66323184967041, 21.83612060546875)
(15.635404586791992, 21.702838897705078)
(15.537878036499023, 21.692554473876953)
(15.485595703125, 21.582122802734375)
(15.471208572387695, 21.556575775146484)
(15.4476957321167, 21.232358932495117)
(15.43325424194336, 21.170190811157227)
(15.384458541870117, 21.073286056518555)
(15.365567207336426, 21.048925399780273)
(15.342589378356934, 21.000837326049805)
(15.317158699035645, 20.987882614135742)
(15.140745162963867, 20.94630241394043)
(15.128527641296387, 20.90367889404297)
(15.097809791564941, 20.8756103515625)
(15.008187294006348, 20.848466873168945)
(14.775508880615234, 20.814231872558594)
(14.72752571105957, 20.767972946166992)
(14.610971450805664, 20.766942977905273)
(14.58651351928711, 20.696025848388672)
(14.581295013427734, 20.692750930786133)
(14.548850059509277, 20.690454483032227)
(14.547321319580078, 20.68817138671875)
(14.522005081176758, 20.64358139038086)
(14.495406150817871, 20.59469223022461)
(14.462545394897461, 20.47771453857422)
(14.434465408325195, 20.46619987487793)
(14.43045711517334, 20.457176208496094)
(14.363027572631836, 20.436372756958008)
(14.35573959350586, 20.415319442749023)
(14.350842475891113, 20.39188575744629)
(14.334486961364746, 20.37633514404297)
(14.309471130371094, 20.307838439941406)
(14.287489891052246, 20.281423568725586)
(14.169422149658203, 20.256683349609375)
(14.126025199890137, 20.255319595336914)
(14.116671562194824, 20.248708724975586)
(14.101020812988281, 20.107898712158203)
(14.05151653289795, 20.08855628967285)
(13.90101432800293, 20.05000114440918)
(13.843482971191406, 19.971189498901367)
(13.789982795715332, 19.821731567382812)
(13.758232116699219, 19.711971282958984)
(13.723175048828125, 19.68212890625)
(13.707783699035645, 19.662490844726562)
(13.699565887451172, 19.632633209228516)
(13.697279930114746, 19.610292434692383)
(13.683804512023926, 19.592788696289062)
(13.668660163879395, 19.50386619567871)
(13.607010841369629, 19.43288803100586)
(13.546540260314941, 19.326677322387695)
(13.48903751373291, 19.27712631225586)
(13.473527908325195, 19.276287078857422)
(13.44610595703125, 19.273414611816406)
(13.442072868347168, 19.232215881347656)
(13.432247161865234, 19.21063804626465)
(13.377777099609375, 19.146183013916016)
(13.342185020446777, 19.083452224731445)
(13.285205841064453, 19.05052947998047)
(13.283561706542969, 19.027177810668945)
(13.279792785644531, 19.00572395324707)
(13.26706314086914, 18.95247459411621)
(13.248781204223633, 18.92714500427246)
(13.237724304199219, 18.908958435058594)
(13.225973129272461, 18.823698043823242)
(13.184134483337402, 18.79470443725586)
(13.13701343536377, 18.766586303710938)
(13.127134323120117, 18.723308563232422)
(13.082541465759277, 18.673818588256836)
(13.062621116638184, 18.65069007873535)
(13.056431770324707, 18.528156280517578)
(13.052342414855957, 18.50593376159668)
(13.04185962677002, 18.48626708984375)
(13.030323028564453, 18.39703941345215)
(12.988887786865234, 18.338768005371094)
(12.981156349182129, 18.30984115600586)
(12.967560768127441, 18.25346565246582)
(12.953279495239258, 18.242403030395508)
(12.939775466918945, 18.09685707092285)
(12.919029235839844, 18.07523536682129)
(12.823631286621094, 18.07404136657715)
(12.817484855651855, 18.07235336303711)
(12.79958724975586, 18.044387817382812)
(12.764811515808105, 17.979272842407227)
(12.757880210876465, 17.912254333496094)
(12.71213150024414, 17.898311614990234)
(12.692252159118652, 17.895034790039062)
(12.683731079101562, 17.878755569458008)
(12.682357788085938, 17.871421813964844)
(12.681469917297363, 17.8662109375)
(12.655016899108887, 17.86208724975586)
(12.630315780639648, 17.843900680541992)
(12.6242094039917, 17.785125732421875)
(12.474560737609863, 17.689504623413086)
(12.463647842407227, 17.66134262084961)
(12.4630765914917, 17.650766372680664)
(12.458847045898438, 17.61229705810547)
(12.419414520263672, 17.57349967956543)
(12.354060173034668, 17.54646110534668)
(12.329635620117188, 17.528535842895508)
(12.299368858337402, 17.521291732788086)
(12.278440475463867, 17.518348693847656)
(12.257267951965332, 17.503503799438477)
(12.244298934936523, 17.496227264404297)
(12.225142478942871, 17.494916915893555)
(12.218286514282227, 17.479326248168945)
(12.205763816833496, 17.47320556640625)
(12.205351829528809, 17.461599349975586)
(12.19804573059082, 17.394506454467773)
(12.188241004943848, 17.36577033996582)
(12.11658000946045, 17.364410400390625)
(12.110893249511719, 17.289703369140625)
(12.084423065185547, 17.283613204956055)
(12.048871040344238, 17.27553939819336)
(12.028792381286621, 17.174922943115234)
(12.01094913482666, 17.120670318603516)
(11.998579025268555, 17.100421905517578)
(11.947607040405273, 17.091007232666016)
(11.945165634155273, 17.08973503112793)
(11.889963150024414, 16.979503631591797)
(11.86811637878418, 16.936317443847656)
(11.84870719909668, 16.838205337524414)
(11.751076698303223, 16.83026695251465)
(11.743268013000488, 16.818571090698242)
(11.705142974853516, 16.8011531829834)
(11.670886039733887, 16.781206130981445)
(11.64621639251709, 16.777053833007812)
(11.62993049621582, 16.774768829345703)
(11.610607147216797, 16.760881423950195)
(11.600640296936035, 16.739261627197266)
(11.588478088378906, 16.709693908691406)
(11.577580451965332, 16.690696716308594)
(11.52435302734375, 16.6368408203125)
(11.524325370788574, 16.60884666442871)
(11.475969314575195, 16.598363876342773)
(11.475703239440918, 16.33236312866211)
(11.471867561340332, 16.253639221191406)
(11.463459014892578, 16.192888259887695)
(11.457139015197754, 16.162660598754883)
(11.452529907226562, 16.15725326538086)
(11.439094543457031, 16.121950149536133)
(11.424018859863281, 16.046749114990234)
(11.387901306152344, 16.044776916503906)
(11.385603904724121, 16.044628143310547)
(11.358564376831055, 16.039447784423828)
(11.354037284851074, 16.01698875427246)
(11.330256462097168, 16.006715774536133)
(11.286293983459473, 15.93241024017334)
(11.282986640930176, 15.924922943115234)
(11.269017219543457, 15.894874572753906)
(11.261128425598145, 15.892817497253418)
(11.241711616516113, 15.843823432922363)
(11.232757568359375, 15.838240623474121)
(11.225210189819336, 15.80103588104248)
(11.180463790893555, 15.800057411193848)
(11.161686897277832, 15.784552574157715)
(11.130331993103027, 15.781648635864258)
(11.119922637939453, 15.751306533813477)
(11.11877727508545, 15.685415267944336)
(11.111898422241211, 15.677517890930176)
(11.111734390258789, 15.609490394592285)
(11.10054874420166, 15.586630821228027)
(11.09814453125, 15.56700325012207)
(11.061747550964355, 15.523394584655762)
(11.030216217041016, 15.503738403320312)
(11.012324333190918, 15.471904754638672)
(11.000213623046875, 15.426624298095703)
(10.975181579589844, 15.396068572998047)
(10.970720291137695, 15.379420280456543)
(10.956432342529297, 15.329584121704102)
(10.955732345581055, 15.295830726623535)
(10.943716049194336, 15.294492721557617)
(10.929888725280762, 15.268793106079102)
(10.914337158203125, 15.151187896728516)
(10.90638542175293, 15.090278625488281)
(10.89969253540039, 15.028160095214844)
(10.859652519226074, 15.018622398376465)
(10.856493949890137, 14.977808952331543)
(10.836466789245605, 14.972325325012207)
(10.807758331298828, 14.95967960357666)
(10.80403995513916, 14.914950370788574)
(10.730372428894043, 14.881933212280273)
(10.692765235900879, 14.862842559814453)
(10.66243839263916, 14.841019630432129)
(10.65284538269043, 14.823354721069336)
(10.644219398498535, 14.821937561035156)
(10.643436431884766, 14.78648853302002)
(10.636375427246094, 14.777271270751953)
(10.621031761169434, 14.746809959411621)
(10.614398956298828, 14.744378089904785)
(10.601412773132324, 14.741708755493164)
(10.598068237304688, 14.720417022705078)
(10.597586631774902, 14.708464622497559)
(10.580242156982422, 14.671101570129395)
(10.572151184082031, 14.669367790222168)
(10.564399719238281, 14.621234893798828)
(10.564374923706055, 14.607163429260254)
(10.532691955566406, 14.60555362701416)
(10.52374267578125, 14.601764678955078)
(10.522095680236816, 14.596843719482422)
(10.509511947631836, 14.588193893432617)
(10.484886169433594, 14.587274551391602)
(10.479469299316406, 14.574796676635742)
(10.463454246520996, 14.529990196228027)
(10.43813419342041, 14.527796745300293)
(10.41414737701416, 14.49565315246582)
(10.40109634399414, 14.473945617675781)
(10.392454147338867, 14.467727661132812)
(10.377191543579102, 14.460366249084473)
(10.372964859008789, 14.455093383789062)
(10.360856056213379, 14.411415100097656)
(10.360418319702148, 14.395809173583984)
(10.355690002441406, 14.37390422821045)
(10.355304718017578, 14.355794906616211)
(10.349608421325684, 14.352015495300293)
(10.325443267822266, 14.338047981262207)
(10.318544387817383, 14.334771156311035)
(10.30209732055664, 14.328871726989746)
(10.297956466674805, 14.295047760009766)
(10.296529769897461, 14.290923118591309)
(10.290833473205566, 14.278373718261719)
(10.287500381469727, 14.232300758361816)
(10.26789665222168, 14.230780601501465)
(10.248640060424805, 14.213949203491211)
(10.243819236755371, 14.210306167602539)
(10.243622779846191, 14.209161758422852)
(10.238273620605469, 14.191946029663086)
(10.232559204101562, 14.1870756149292)
(10.22117805480957, 14.186339378356934)
(10.205036163330078, 14.184340476989746)
(10.201875686645508, 14.142333030700684)
(10.179533004760742, 14.13949203491211)
(10.176307678222656, 14.12033748626709)
(10.141379356384277, 14.11458969116211)
(10.114241600036621, 14.106951713562012)
(10.108322143554688, 14.077926635742188)
(10.108065605163574, 14.033677101135254)
(10.051977157592773, 14.032576560974121)
(10.047476768493652, 14.018744468688965)
(10.04409408569336, 14.004244804382324)
(10.03662109375, 14.001398086547852)
(10.029886245727539, 13.991065979003906)
(10.026765823364258, 13.987674713134766)
(10.01966381072998, 13.98297119140625)
(10.013941764831543, 13.96391773223877)
(10.010222434997559, 13.958161354064941)
(10.009297370910645, 13.953080177307129)
(10.002852439880371, 13.9485502243042)
(10.00225830078125, 13.92449951171875)
(10.00020980834961, 13.868597984313965)
(9.992120742797852, 13.861175537109375)
(9.974722862243652, 13.805865287780762)
(9.949798583984375, 13.79964542388916)
(9.940964698791504, 13.796107292175293)
(9.93960952758789, 13.771841049194336)
(9.932075500488281, 13.76381778717041)
(9.921001434326172, 13.757322311401367)
(9.920445442199707, 13.731351852416992)
(9.894184112548828, 13.704994201660156)
(9.86715030670166, 13.695229530334473)
(9.848006248474121, 13.695006370544434)
(9.8414945602417, 13.670742988586426)
(9.839393615722656, 13.666146278381348)
(9.833436012268066, 13.647848129272461)
(9.833106994628906, 13.641529083251953)
(9.80583667755127, 13.640329360961914)
(9.787556648254395, 13.628897666931152)
(9.78402042388916, 13.5768404006958)
(9.771819114685059, 13.574723243713379)
(9.73645305633545, 13.569499015808105)
(9.731472969055176, 13.565142631530762)
(9.724767684936523, 13.5114107131958)
(9.701220512390137, 13.504610061645508)
(9.666015625, 13.50370979309082)
(9.651968002319336, 13.500526428222656)
(9.651568412780762, 13.498974800109863)
(9.63992977142334, 13.495630264282227)
(9.63546085357666, 13.494020462036133)
(9.625243186950684, 13.472161293029785)
(9.596776008605957, 13.470955848693848)
(9.5803861618042, 13.465818405151367)
(9.554083824157715, 13.457898139953613)
(9.514045715332031, 13.45671558380127)
(9.510293006896973, 13.44467830657959)
(9.5044584274292, 13.43881607055664)
(9.497958183288574, 13.420259475708008)
(9.497184753417969, 13.41395378112793)
(9.478475570678711, 13.403053283691406)
(9.45971393585205, 13.380118370056152)
(9.43207836151123, 13.373045921325684)
(9.421309471130371, 13.348479270935059)
(9.411033630371094, 13.347860336303711)
(9.409608840942383, 13.346292495727539)
(9.407684326171875, 13.340631484985352)
(9.38621997833252, 13.33090591430664)
(9.373979568481445, 13.321666717529297)
(9.35832691192627, 13.315407752990723)
(9.342860221862793, 13.294012069702148)
(9.339094161987305, 13.291630744934082)
(9.330643653869629, 13.283988952636719)
(9.315534591674805, 13.2524995803833)
(9.27934455871582, 13.144068717956543)
(9.276254653930664, 13.115432739257812)
(9.249363899230957, 13.11252498626709)
(9.243941307067871, 13.108207702636719)
(9.207650184631348, 13.093791961669922)
(9.199097633361816, 13.076950073242188)
(9.189002990722656, 13.073637962341309)
(9.183494567871094, 13.072304725646973)
(9.175335884094238, 13.058656692504883)
(9.148124694824219, 13.056443214416504)
(9.145440101623535, 13.044300079345703)
(9.143614768981934, 13.031022071838379)
(9.143442153930664, 13.024332046508789)
(9.138975143432617, 13.021339416503906)
(9.1385498046875, 13.012266159057617)
(9.125364303588867, 12.9830904006958)
(9.119827270507812, 12.962725639343262)
(9.098749160766602, 12.95470905303955)
(9.093008041381836, 12.927862167358398)
(9.081912994384766, 12.900886535644531)
(9.077404975891113, 12.895941734313965)
(9.062555313110352, 12.888763427734375)
(9.008525848388672, 12.871817588806152)
(9.006406784057617, 12.848445892333984)
(8.992087364196777, 12.844362258911133)
(8.986796379089355, 12.836235046386719)
(8.975281715393066, 12.81761646270752)
(8.953965187072754, 12.794282913208008)
(8.953238487243652, 12.791105270385742)
(8.948698997497559, 12.775603294372559)
(8.943010330200195, 12.75539779663086)
(8.924023628234863, 12.754260063171387)
(8.893325805664062, 12.736662864685059)
(8.89187240600586, 12.699368476867676)
(8.882609367370605, 12.676776885986328)
(8.869634628295898, 12.668868064880371)
(8.867799758911133, 12.63887882232666)
(8.859691619873047, 12.626389503479004)
(8.840685844421387, 12.612842559814453)
(8.840383529663086, 12.591052055358887)
(8.836339950561523, 12.58659553527832)
(8.827993392944336, 12.583954811096191)
(8.82677936553955, 12.561931610107422)
(8.800695419311523, 12.558412551879883)
(8.788825988769531, 12.555567741394043)
(8.779383659362793, 12.534850120544434)
(8.775192260742188, 12.526216506958008)
(8.765137672424316, 12.508177757263184)
(8.755212783813477, 12.4736909866333)
(8.73694133758545, 12.465496063232422)
(8.733803749084473, 12.457135200500488)
(8.730701446533203, 12.450804710388184)
(8.724935531616211, 12.444174766540527)
(8.709839820861816, 12.439032554626465)
(8.705416679382324, 12.418460845947266)
(8.692830085754395, 12.416465759277344)
(8.669984817504883, 12.41446304321289)
(8.654057502746582, 12.409595489501953)
(8.637312889099121, 12.374349594116211)
(8.635475158691406, 12.352836608886719)
(8.627347946166992, 12.345175743103027)
(8.610173225402832, 12.335201263427734)
(8.604877471923828, 12.318352699279785)
(8.591700553894043, 12.305183410644531)
(8.580081939697266, 12.299464225769043)
(8.564196586608887, 12.287702560424805)
(8.555922508239746, 12.282966613769531)
(8.555343627929688, 12.278653144836426)
(8.535881042480469, 12.267921447753906)
(8.535879135131836, 12.260849952697754)
(8.527277946472168, 12.216670036315918)
(8.51224422454834, 12.21215534210205)
(8.502473831176758, 12.201210975646973)
(8.494500160217285, 12.188539505004883)
(8.485100746154785, 12.185996055603027)
(8.479364395141602, 12.176236152648926)
(8.475607872009277, 12.143774032592773)
(8.47283935546875, 12.13720989227295)
(8.463424682617188, 12.096024513244629)
(8.462479591369629, 12.08859634399414)
(8.439488410949707, 12.083189964294434)
(8.42834758758545, 12.080428123474121)
(8.405342102050781, 12.062142372131348)
(8.360700607299805, 12.025493621826172)
(8.346455574035645, 12.021331787109375)
(8.345234870910645, 12.021183013916016)
(8.345216751098633, 12.018019676208496)
(8.340140342712402, 12.014086723327637)
(8.337882995605469, 12.006431579589844)
(8.328781127929688, 11.995016098022461)
(8.324569702148438, 11.990826606750488)
(8.3092622756958, 11.98367977142334)
(8.308924674987793, 11.95881175994873)
(8.291340827941895, 11.944129943847656)
(8.288187026977539, 11.942299842834473)
(8.277251243591309, 11.934014320373535)
(8.272287368774414, 11.905213356018066)
(8.266132354736328, 11.90091609954834)
(8.251070976257324, 11.8970947265625)
(8.250657081604004, 11.89547348022461)
(8.24122142791748, 11.887743949890137)
(8.22974967956543, 11.874321937561035)
(8.220099449157715, 11.857379913330078)
(8.216177940368652, 11.856786727905273)
(8.21547794342041, 11.853254318237305)
(8.215055465698242, 11.834500312805176)
(8.202982902526855, 11.833108901977539)
(8.200704574584961, 11.829519271850586)
(8.195980072021484, 11.795366287231445)
(8.195252418518066, 11.784557342529297)
(8.190921783447266, 11.770349502563477)
(8.186866760253906, 11.770289421081543)
(8.184508323669434, 11.762113571166992)
(8.17843246459961, 11.76115894317627)
(8.173107147216797, 11.737213134765625)
(8.1719388961792, 11.732194900512695)
(8.168109893798828, 11.730385780334473)
(8.162585258483887, 11.688058853149414)
(8.153555870056152, 11.683473587036133)
(8.144302368164062, 11.682242393493652)
(8.129562377929688, 11.676491737365723)
(8.12553596496582, 11.675956726074219)
(8.110628128051758, 11.64486312866211)
(8.108789443969727, 11.638829231262207)
(8.08996295928955, 11.613007545471191)
(8.087339401245117, 11.601091384887695)
(8.07752799987793, 11.59816837310791)
(8.060368537902832, 11.580411911010742)
(8.060248374938965, 11.570528030395508)
(8.042283058166504, 11.556772232055664)
(8.029350280761719, 11.555373191833496)
(8.028085708618164, 11.550782203674316)
(8.009556770324707, 11.534634590148926)
(8.006660461425781, 11.522520065307617)
(8.005858421325684, 11.496590614318848)
(7.985901832580566, 11.482428550720215)
(7.983928203582764, 11.45300006866455)
(7.963730335235596, 11.425618171691895)
(7.962851047515869, 11.399824142456055)
(7.961752414703369, 11.393567085266113)
(7.958477973937988, 11.393059730529785)
(7.958130836486816, 11.386098861694336)
(7.949864387512207, 11.382974624633789)
(7.9278693199157715, 11.36771011352539)
(7.908450126647949, 11.358349800109863)
(7.898229598999023, 11.354374885559082)
(7.894622802734375, 11.340291976928711)
(7.892487049102783, 11.335662841796875)
(7.889396667480469, 11.334797859191895)
(7.881054401397705, 11.304525375366211)
(7.876979351043701, 11.270822525024414)
(7.872910022735596, 11.269314765930176)
(7.85958194732666, 11.26877212524414)
(7.849064826965332, 11.251252174377441)
(7.843878746032715, 11.2470703125)
(7.842442035675049, 11.238139152526855)
(7.82159423828125, 11.221522331237793)
(7.8177924156188965, 11.211770057678223)
(7.813876152038574, 11.206582069396973)
(7.81037712097168, 11.204907417297363)
(7.797314643859863, 11.196718215942383)
(7.796504020690918, 11.188921928405762)
(7.792288303375244, 11.181024551391602)
(7.786748886108398, 11.179858207702637)
(7.760507583618164, 11.159504890441895)
(7.751783847808838, 11.137882232666016)
(7.7515645027160645, 11.129136085510254)
(7.741162300109863, 11.116971969604492)
(7.725329875946045, 11.085173606872559)
(7.71322774887085, 11.075408935546875)
(7.7117533683776855, 11.05659008026123)
(7.691425323486328, 11.026226997375488)
(7.682217597961426, 11.023359298706055)
(7.651884078979492, 11.016875267028809)
(7.6469807624816895, 11.013650894165039)
(7.643575668334961, 10.994244575500488)
(7.642951965332031, 10.980520248413086)
(7.642494201660156, 10.966988563537598)
(7.6400299072265625, 10.966506958007812)
(7.624788761138916, 10.935367584228516)
(7.622058868408203, 10.93421745300293)
(7.607480049133301, 10.923425674438477)
(7.604119300842285, 10.919469833374023)
(7.5851263999938965, 10.901469230651855)
(7.577486038208008, 10.866168022155762)
(7.5774126052856445, 10.840341567993164)
(7.57603645324707, 10.838682174682617)
(7.572891712188721, 10.810791969299316)
(7.563199043273926, 10.809636116027832)
(7.562168598175049, 10.793126106262207)
(7.561814785003662, 10.78909969329834)
(7.558584213256836, 10.785375595092773)
(7.552444934844971, 10.766828536987305)
(7.550757884979248, 10.751618385314941)
(7.547484397888184, 10.742951393127441)
(7.541801452636719, 10.74194622039795)
(7.538060188293457, 10.735922813415527)
(7.537741661071777, 10.729516983032227)
(7.519021034240723, 10.710543632507324)
(7.516907215118408, 10.70650863647461)
(7.516085147857666, 10.697477340698242)
(7.493368625640869, 10.673856735229492)
(7.48776912689209, 10.663005828857422)
(7.48534631729126, 10.65561294555664)
(7.476332187652588, 10.64286994934082)
(7.475334644317627, 10.640974998474121)
(7.471831321716309, 10.606164932250977)
(7.4717535972595215, 10.604375839233398)
(7.463094234466553, 10.602608680725098)
(7.453775882720947, 10.599591255187988)
(7.4345831871032715, 10.560593605041504)
(7.421821594238281, 10.552748680114746)
(7.420259952545166, 10.54512882232666)
(7.41615104675293, 10.542923927307129)
(7.413537502288818, 10.516510963439941)
(7.4013872146606445, 10.494181632995605)
(7.385984420776367, 10.486177444458008)
(7.383368968963623, 10.481744766235352)
(7.367339134216309, 10.481156349182129)
(7.360119342803955, 10.47984790802002)
(7.358692646026611, 10.475568771362305)
(7.3399271965026855, 10.469522476196289)
(7.337082386016846, 10.460875511169434)
(7.334921836853027, 10.457408905029297)
(7.334061622619629, 10.448177337646484)
(7.32736873626709, 10.447640419006348)
(7.325552940368652, 10.436128616333008)
(7.321909427642822, 10.4330415725708)
(7.318476676940918, 10.421370506286621)
(7.317684173583984, 10.418949127197266)
(7.311795234680176, 10.410520553588867)
(7.287124156951904, 10.402535438537598)
(7.284276485443115, 10.39771556854248)
(7.283049583435059, 10.393815040588379)
(7.278337478637695, 10.392998695373535)
(7.275785446166992, 10.368266105651855)
(7.2749457359313965, 10.358907699584961)
(7.272544860839844, 10.358031272888184)
(7.269775390625, 10.348673820495605)
(7.268829345703125, 10.344855308532715)
(7.266218662261963, 10.332086563110352)
(7.263277530670166, 10.308876037597656)
(7.260845184326172, 10.3082275390625)
(7.24409294128418, 10.300880432128906)
(7.234062671661377, 10.29769515991211)
(7.232020854949951, 10.280092239379883)
(7.2315826416015625, 10.279292106628418)
(7.231122016906738, 10.278996467590332)
(7.230160236358643, 10.275189399719238)
(7.227425575256348, 10.2744140625)
(7.209683895111084, 10.271055221557617)
(7.201590061187744, 10.26818561553955)
(7.191096782684326, 10.259663581848145)
(7.180870056152344, 10.255203247070312)
(7.180317401885986, 10.250031471252441)
(7.179025650024414, 10.241486549377441)
(7.1665215492248535, 10.206854820251465)
(7.166074752807617, 10.204943656921387)
(7.165769577026367, 10.187493324279785)
(7.158551216125488, 10.171698570251465)
(7.153189659118652, 10.163895606994629)
(7.151735782623291, 10.159737586975098)
(7.144107341766357, 10.152203559875488)
(7.140682697296143, 10.151261329650879)
(7.1397528648376465, 10.144055366516113)
(7.130029201507568, 10.140315055847168)
(7.128304481506348, 10.122797012329102)
(7.114363670349121, 10.120104789733887)
(7.100579738616943, 10.119244575500488)
(7.091166019439697, 10.119141578674316)
(7.086466312408447, 10.113418579101562)
(7.08349609375, 10.105239868164062)
(7.080632209777832, 10.10204792022705)
(7.0797319412231445, 10.095307350158691)
(7.067488670349121, 10.094050407409668)
(7.067199230194092, 10.081768989562988)
(7.05154275894165, 10.068007469177246)
(7.0359601974487305, 10.059904098510742)
(7.035696506500244, 10.0549955368042)
(7.026585102081299, 10.043558120727539)
(7.0225911140441895, 10.037349700927734)
(7.012953281402588, 10.036049842834473)
(7.00734806060791, 10.022789001464844)
(7.000751972198486, 10.019057273864746)
(6.992326736450195, 10.012917518615723)
(6.988248825073242, 10.004576683044434)
(6.985323905944824, 9.997068405151367)
(6.984186172485352, 9.990924835205078)
(6.980136394500732, 9.984553337097168)
(6.970824241638184, 9.960217475891113)
(6.964587688446045, 9.958433151245117)
(6.959434509277344, 9.955989837646484)
(6.957937717437744, 9.95519733428955)
(6.950682640075684, 9.953448295593262)
(6.929600238800049, 9.949385643005371)
(6.922433376312256, 9.939075469970703)
(6.918031215667725, 9.92928409576416)
(6.91762638092041, 9.92162799835205)
(6.917294502258301, 9.918917655944824)
(6.914671421051025, 9.907343864440918)
(6.910590648651123, 9.905926704406738)
(6.909753322601318, 9.90306568145752)
(6.908393383026123, 9.894298553466797)
(6.90408182144165, 9.8845853805542)
(6.896275043487549, 9.878561019897461)
(6.889721393585205, 9.877584457397461)
(6.8782057762146, 9.854421615600586)
(6.872250080108643, 9.841729164123535)
(6.8667683601379395, 9.835188865661621)
(6.859743595123291, 9.819012641906738)
(6.858138561248779, 9.77433967590332)
